,Scope,Level,Level.1,Level.2,Level.3,Column Text,Unit,GHG,GHG Emission factor
266,2,Electricity used,Electricity used,Calendar Quarter,44075,Electricity used,kWh,CH4,9.357690273843595e-05
267,2,Electricity used,Electricity used,Calendar Quarter,44075,Electricity used,kWh,N2O,1.0301810869981348e-06
268,2,Electricity used,Electricity used,Calendar Quarter,43983,Electricity used,kWh,CO2e,0.10178899962403609
269,2,Electricity used,Electricity used,Calendar Quarter,43983,Electricity used,kWh,CO2,0.10166693955485682
270,2,Electricity used,Electricity used,Calendar Quarter,43983,Electricity used,kWh,CH4,0.00012150777966522813
271,2,Electricity used,Electricity used,Calendar Quarter,43983,Electricity used,kWh,N2O,5.522895140407536e-07
272,2,Electricity used,Electricity used,Calendar Quarter,43891,Electricity used,kWh,CO2e,0.10193488632256789
273,2,Electricity used,Electricity used,Calendar Quarter,43891,Electricity used,kWh,CO2,0.10181708128177949
274,2,Electricity used,Electricity used,Calendar Quarter,43891,Electricity used,kWh,CH4,0.00011706133290165613
275,2,Electricity used,Electricity used,Calendar Quarter,43891,Electricity used,kWh,N2O,7.437078867465711e-07
276,2,Electricity used,Electricity used,Calendar Quarter,43800,Electricity used,kWh,CO2e,0.07923662833414975
277,2,Electricity used,Electricity used,Calendar Quarter,43800,Electricity used,kWh,CO2,0.07912211203578906
278,2,Electricity used,Electricity used,Calendar Quarter,43800,Electricity used,kWh,CH4,0.00011396693881261474
279,2,Electricity used,Electricity used,Calendar Quarter,43800,Electricity used,kWh,N2O,5.493595480769796e-07
280,2,Electricity used,Electricity used,Calendar Quarter,43709,Electricity used,kWh,CO2e,0.10027180290471754
281,2,Electricity used,Electricity used,Calendar Quarter,43709,Electricity used,kWh,CO2,0.10015897213909282
282,2,Electricity used,Electricity used,Calendar Quarter,43709,Electricity used,kWh,CH4,0.00011220668562283341
283,2,Electricity used,Electricity used,Calendar Quarter,43709,Electricity used,kWh,N2O,6.240800018914962e-07
284,2,Electricity used,Electricity used,Calendar Quarter,43617,Electricity used,kWh,CO2e,0.09104683746314925
285,2,Electricity used,Electricity used,Calendar Quarter,43617,Electricity used,kWh,CO2,0.09092808964827517
286,2,Electricity used,Electricity used,Calendar Quarter,43617,Electricity used,kWh,CH4,0.00011820629907877597
287,2,Electricity used,Electricity used,Calendar Quarter,43617,Electricity used,kWh,N2O,5.415157953023658e-07
288,2,Electricity used,Electricity used,Calendar Quarter,43525,Electricity used,kWh,CO2e,0.11685027573883291
289,2,Electricity used,Electricity used,Calendar Quarter,43525,Electricity used,kWh,CO2,0.11673095055648898
290,2,Electricity used,Electricity used,Calendar Quarter,43525,Electricity used,kWh,CH4,0.00011840253908956056
291,2,Electricity used,Electricity used,Calendar Quarter,43525,Electricity used,kWh,N2O,9.22643254375452e-07
292,3,Working from home,Working from home,Working from home,,Default,employee per day,CO2e,0.446
293,3,Working from home,Working from home,Working from home,,Default,employee per day,CO2,0.429
294,3,Working from home,Working from home,Working from home,,Default,employee per day,CH4,0.017
295,3,Working from home,Working from home,Working from home,,Default,employee per day,N2O,0.00061
296,3,Working from home,Working from home,Working from home,,Without heating,employee per day,CO2e,0.0665
297,3,Working from home,Working from home,Working from home,,Without heating,employee per day,CO2,0.0638
298,3,Working from home,Working from home,Working from home,,Without heating,employee per day,CH4,0.0025
299,3,Working from home,Working from home,Working from home,,Without heating,employee per day,N2O,9e-05
300,3,Working from home,Working from home,Working from home,,With heating,employee per day,CO2e,0.9791
301,3,Working from home,Working from home,Working from home,,With heating,employee per day,CO2,0.9403
302,3,Working from home,Working from home,Working from home,,With heating,employee per day,CH4,0.0374
303,3,Working from home,Working from home,Working from home,,With heating,employee per day,N2O,0.0013
304,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR4 GWP100,Carbon dioxide (R - 744),kg,CO2e,1.0
305,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR5 GWP100,Carbon dioxide (R - 744),kg,CO2e,1.0
306,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR4 GWP100,Methane,kg,CO2e,25.0
307,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR5 GWP100,Methane,kg,CO2e,28.0
308,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR4 GWP100,Propane (R-290) ,kg,CO2e,3.3
309,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR4 GWP100,Nitrous oxide (R-744a),kg,CO2e,298.0
310,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR5 GWP100,Nitrous oxide (R-744a),kg,CO2e,265.0
311,1,Refrigerant use,Refrigerant use emission factors,Refrigerant use,According to IPCC AR4 GWP100,Isobutane(R-600a),kg,CO2e,3.0
312,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,CFC-11  (R-11),kg,CO2e,4750.0
313,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,CFC-11  (R-11),kg,CO2e,4660.0
314,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,CFC-12  (R-12),kg,CO2e,10900.0
315,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,CFC-12  (R-12),kg,CO2e,10200.0
316,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,CFC-13  (R-13),kg,CO2e,14400.0
317,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,CFC-13  (R-13),kg,CO2e,13900.0
318,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,CFC-113  (R-113),kg,CO2e,6130.0
319,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,CFC-113  (R-113),kg,CO2e,5820.0
320,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,CFC-114  (R-114),kg,CO2e,10000.0
321,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,CFC-114  (R-114),kg,CO2e,8590.0
322,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,CFC-115  (R-115),kg,CO2e,7370.0
323,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,CFC-115  (R-115),kg,CO2e,7670.0
324,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,Halon-1301  (R-1301),kg,CO2e,7140.0
325,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,Halon-1301  (R-1301),kg,CO2e,6290.0
326,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,Halon-1211  (R-1211),kg,CO2e,1890.0
327,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,Halon-1211  (R-1211),kg,CO2e,1750.0
328,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,Halon-2402  (R-2402),kg,CO2e,1640.0
329,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,Halon-2402  (R-2402),kg,CO2e,1470.0
330,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,Carbon tetrachloride  (R-10),kg,CO2e,1400.0
331,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,Carbon tetrachloride  (R-10),kg,CO2e,1750.0
332,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,Methyl bromide  ,kg,CO2e,5.0
333,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,Methyl bromide  ,kg,CO2e,2.0
334,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,Methyl chloroform  ,kg,CO2e,146.0
335,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,Methyl chloroform  ,kg,CO2e,160.0
336,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-21,kg,CO2e,148.0
337,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-22  (R-22),kg,CO2e,1810.0
338,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-22  (R-22),kg,CO2e,1760.0
339,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-123  (R-123),kg,CO2e,77.0
340,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-123  (R-123),kg,CO2e,79.0
341,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-124  (R-124),kg,CO2e,609.0
342,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-124  (R-124),kg,CO2e,527.0
343,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-141b  (R-141b),kg,CO2e,725.0
344,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-141b  (R-141b),kg,CO2e,782.0
345,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-142b  (R-142b),kg,CO2e,2310.0
346,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-142b  (R-142b),kg,CO2e,1980.0
347,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-225ca  (R-225ca),kg,CO2e,122.0
348,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-225ca  (R-225ca),kg,CO2e,127.0
349,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR4 GWP100,HCFC-225cb  (R- 225cb),kg,CO2e,595.0
350,1,Refrigerant use,Refrigerant use emission factors,Substances controlled by the Montreal Protocol,According to IPCC AR5 GWP100,HCFC-225cb  (R- 225cb),kg,CO2e,525.0
351,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-23  (R-23),kg,CO2e,14800.0
352,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-23  (R-23),kg,CO2e,12400.0
353,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-32  (R-32),kg,CO2e,675.0
354,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-32  (R-32),kg,CO2e,677.0
355,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-41,kg,CO2e,116.0
356,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-125  (R-125),kg,CO2e,3500.0
357,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-125  (R-125),kg,CO2e,3170.0
358,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-134,kg,CO2e,1120.0
359,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-134a  (R-134a),kg,CO2e,1430.0
360,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-134a  (R-134a),kg,CO2e,1300.0
361,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-143,kg,CO2e,328.0
362,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-143a  (R-143a),kg,CO2e,4470.0
363,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-143a  (R-143a),kg,CO2e,4800.0
364,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-152,kg,CO2e,16.0
365,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-152a  (R-152a),kg,CO2e,124.0
366,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-152a  (R-152a),kg,CO2e,138.0
367,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-161,kg,CO2e,4.0
368,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-227ea  (R-227ea),kg,CO2e,3220.0
369,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-227ea  (R-227ea),kg,CO2e,3350.0
370,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-236cb,kg,CO2e,1210.0
371,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-236ea,kg,CO2e,1330.0
372,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-236fa  (R-236fa),kg,CO2e,9810.0
373,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-236fa  (R-236fa),kg,CO2e,8060.0
374,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-245ca,kg,CO2e,716.0
375,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-245fa  (R - 245fa),kg,CO2e,1030.0
376,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-245fa  (R - 245fa),kg,CO2e,858.0
377,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-365mfc  (R- 365mfc),kg,CO2e,794.0
378,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-365mfc  (R- 365mfc),kg,CO2e,804.0
379,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR4 GWP100,HFC-43-10mee  ,kg,CO2e,1640.0
380,1,Refrigerant use,Refrigerant use emission factors,Hydrofluorocarbons,According to IPCC AR5 GWP100,HFC-43-10mee  ,kg,CO2e,1650.0
381,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR4 GWP100,Sulphur hexafluoride  ,kg,CO2e,22800.0
382,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR5 GWP100,Sulphur hexafluoride  ,kg,CO2e,23500.0
383,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR4 GWP100,Nitrogen trifluoride  ,kg,CO2e,17200.0
384,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR5 GWP100,Nitrogen trifluoride  ,kg,CO2e,16100.0
385,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR4 GWP100,PFC-14  ,kg,CO2e,7390.0
386,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR5 GWP100,PFC-14  ,kg,CO2e,6630.0
387,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR4 GWP100,PFC-116  ,kg,CO2e,12200.0
388,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR5 GWP100,PFC-116  ,kg,CO2e,11100.0
389,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR4 GWP100,PFC-218  ,kg,CO2e,8830.0
390,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR5 GWP100,PFC-218  ,kg,CO2e,8900.0
391,1,Refrigerant use,Refrigerant use emission factors,Perfluorinated compounds  ,According to IPCC AR4 GWP100,PFC-318  ,kg,CO2e,10300.0
